Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled
INN33481,2,0,1,3,0,170,2018,8,15,0,0,0,99.45,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33483,2,0,2,5,0,123,2018,10,21,0,0,0,120.34,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33487,2,0,2,5,0,0,2018,12,6,0,0,0,90.1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33494,2,0,1,0,0,10,2018,8,8,0,0,0,139.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33498,2,0,1,3,0,69,2018,5,30,0,0,0,102.1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33499,2,0,0,1,0,0,2018,6,10,0,0,0,109.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33504,2,0,1,3,0,240,2018,10,27,0,0,0,80.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33506,2,0,1,0,0,63,2018,8,22,0,0,0,63.75,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN33509,2,0,0,4,0,10,2018,2,24,0,0,0,93.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33512,2,0,0,5,0,41,2018,3,15,0,0,0,73.8,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN33513,2,0,0,2,0,28,2018,9,16,0,0,0,159.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33516,2,0,0,3,0,53,2018,4,7,0,0,0,137.7,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33520,2,0,0,1,0,64,2018,9,24,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33522,2,0,1,2,0,83,2018,12,26,0,0,0,102.6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33525,2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33526,2,0,2,1,0,30,2018,11,26,0,0,0,73.37,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33528,2,0,2,1,0,31,2018,6,26,0,0,0,77.47,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33529,2,0,2,0,0,4,2018,9,25,0,0,0,160.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33532,2,0,2,3,0,224,2018,12,29,0,0,0,82.11,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33535,2,0,2,4,0,100,2018,5,15,0,0,0,164.9,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33541,2,0,1,3,0,156,2018,7,7,0,0,0,100.63,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33547,2,0,1,5,0,60,2018,9,5,0,0,0,132.45,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33548,2,0,0,2,0,122,2018,4,15,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33549,2,0,1,2,0,54,2018,3,18,0,0,0,99.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33550,2,0,2,1,0,8,2018,3,26,0,0,0,144.33,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33551,2,0,0,4,0,22,2018,4,26,0,0,0,156.7,2,False,False,False,False,False,False,False,True,False,False,False,False,True,True
INN33552,2,0,1,0,0,1,2018,4,18,0,0,0,111.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33558,2,0,1,3,0,50,2018,3,28,0,0,0,85.85,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33561,2,0,1,2,0,161,2018,3,25,0,0,0,130.0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False
INN33563,2,0,1,0,0,142,2018,7,4,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33566,2,0,2,0,0,3,2018,12,4,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33569,2,0,1,4,0,252,2018,12,28,0,0,0,81.43,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33570,2,0,2,4,0,54,2018,10,30,0,0,0,111.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33573,2,0,0,2,0,7,2018,4,7,0,0,0,116.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33574,2,0,1,2,0,139,2018,7,25,0,0,0,77.03,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33575,2,0,2,1,0,1,2018,1,2,0,0,0,74.93,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33576,2,0,2,2,0,31,2018,11,13,0,0,0,88.4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33577,2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33579,2,0,1,3,0,58,2018,9,8,0,0,0,90.95,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN33581,2,0,1,2,0,185,2018,12,16,0,0,0,103.5,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33585,2,0,1,1,0,275,2018,6,4,0,0,0,62.8,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33586,2,0,2,1,0,202,2018,5,29,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33587,2,0,0,3,0,150,2018,6,16,0,0,0,90.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33589,2,0,2,1,0,4,2018,1,30,0,0,0,66.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33591,2,0,2,3,0,81,2018,8,13,0,0,0,117.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33593,2,0,1,2,0,215,2018,8,8,0,0,0,96.3,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33598,2,0,1,2,0,233,2018,10,14,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33602,2,0,1,2,0,233,2018,10,14,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33606,2,0,0,2,0,44,2018,8,24,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33612,2,0,2,2,0,152,2018,7,1,0,0,0,80.75,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33613,2,0,1,2,0,86,2018,5,20,0,0,0,65.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33614,2,0,0,2,0,107,2018,6,10,0,0,0,130.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33616,2,0,1,3,0,236,2018,10,17,0,0,0,97.6,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
INN33617,2,0,0,3,0,80,2018,4,28,0,0,0,130.2,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33618,2,0,1,2,0,273,2018,5,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33620,2,0,1,0,0,4,2018,8,29,0,0,0,119.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33623,2,0,0,1,0,39,2018,8,17,0,0,0,145.1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33626,2,0,0,2,0,69,2018,10,25,0,0,0,80.1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33630,2,0,1,5,0,20,2018,7,4,0,0,0,139.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33633,2,0,0,1,0,101,2018,5,19,0,0,0,126.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33635,2,0,2,1,0,101,2018,10,23,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33636,2,0,1,2,0,89,2018,12,19,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33642,2,0,1,3,0,188,2018,7,25,0,0,0,90.95,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33643,2,0,1,0,0,2,2018,9,12,0,0,0,135.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33644,2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33646,2,0,1,2,0,159,2018,9,19,0,0,0,144.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33647,2,0,0,2,0,49,2018,5,6,0,0,0,85.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN33648,2,0,2,2,0,62,2018,3,4,0,0,0,58.94,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33650,2,0,2,3,0,143,2018,5,29,0,0,0,99.79,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33653,2,0,1,1,0,7,2018,3,7,0,0,0,103.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33655,2,0,0,2,0,256,2018,6,15,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33658,2,0,2,2,0,16,2018,11,18,0,0,0,91.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33660,2,0,1,0,0,78,2018,8,7,0,0,0,117.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33664,2,0,2,3,0,14,2018,8,14,0,0,0,166.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33667,2,0,0,3,0,160,2018,8,2,0,0,0,114.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33670,2,0,0,1,0,150,2018,7,21,0,0,0,63.75,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
INN33676,2,0,2,3,0,48,2018,8,26,0,0,0,133.74,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33677,2,0,2,4,0,25,2018,6,26,0,0,0,113.31,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33678,2,0,2,2,0,47,2018,7,3,0,0,0,107.1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33679,2,0,1,1,0,20,2018,2,8,0,0,0,74.8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33681,2,0,0,3,0,24,2018,3,10,0,0,0,94.33,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33682,2,0,0,2,0,82,2018,4,1,0,0,0,96.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33683,2,0,1,3,0,87,2018,3,24,0,0,0,62.18,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33685,2,0,2,3,0,80,2018,9,17,0,0,0,149.4,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33687,2,0,2,3,0,31,2018,8,28,0,0,0,108.3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33688,2,0,0,3,0,30,2018,4,14,0,0,0,111.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33689,2,0,0,3,0,59,2018,11,24,0,0,0,104.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33690,2,0,0,3,0,43,2018,2,18,0,0,0,96.3,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33691,2,0,0,4,0,40,2018,8,31,0,0,0,113.25,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33697,2,0,1,4,0,218,2018,10,17,0,0,0,90.95,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33698,2,0,0,2,0,1,2018,8,2,0,0,0,124.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33699,2,0,1,2,0,29,2018,4,1,0,0,0,128.6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33700,2,0,1,0,0,38,2018,7,4,0,0,0,117.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33701,2,0,1,2,0,44,2018,2,19,0,0,0,80.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33702,2,0,2,1,0,148,2018,4,23,0,0,0,61.56,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33706,2,0,2,2,0,20,2018,9,18,0,0,0,95.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33707,2,0,0,1,0,11,2018,12,6,0,0,0,97.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33710,2,0,1,1,0,3,2018,3,12,0,0,0,106.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33711,2,0,2,3,0,37,2018,2,12,0,0,0,87.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33712,2,0,2,5,0,89,2018,3,21,0,0,0,83.66,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33714,2,0,0,1,0,0,2018,6,22,0,0,0,126.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33715,2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33716,2,0,1,1,0,29,2018,3,12,0,0,0,84.55,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33719,2,0,1,1,0,130,2018,11,12,0,0,0,79.2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33721,2,0,0,4,0,10,2018,12,20,0,0,0,83.73,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33725,2,0,2,5,0,65,2018,4,14,0,0,0,110.99,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33728,2,0,0,3,0,173,2018,3,31,0,0,0,100.8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33731,2,0,1,3,0,48,2018,5,30,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33735,2,0,2,3,0,49,2018,5,13,0,0,0,140.4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33741,2,0,0,2,0,98,2018,10,26,0,0,0,80.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33744,2,0,2,2,0,46,2018,10,2,0,0,0,90.55,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33745,2,0,0,2,0,79,2018,6,24,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33748,2,0,0,1,0,51,2018,9,7,0,0,0,87.3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33750,2,0,1,3,0,277,2018,10,20,0,0,0,93.08,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33754,2,0,0,5,0,51,2018,4,26,0,0,0,120.7,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33755,2,0,0,1,0,14,2018,8,31,0,0,0,124.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33762,2,0,0,2,0,17,2018,2,19,0,0,0,91.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33764,2,0,2,1,0,34,2018,1,16,0,0,0,78.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33765,2,0,2,1,0,60,2018,6,26,0,0,0,95.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33766,2,0,0,2,0,140,2018,9,7,0,0,0,116.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33767,2,0,0,2,0,211,2018,5,20,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33768,2,0,0,2,0,0,2018,2,12,0,0,0,79.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33770,2,0,0,2,0,2,2018,11,25,0,0,0,144.8,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True
INN33772,2,0,0,2,0,35,2018,10,28,0,0,0,109.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33777,2,0,0,4,0,33,2018,2,17,0,0,0,72.38,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN33781,2,0,1,0,0,286,2018,10,16,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33782,2,0,2,5,0,57,2018,9,24,0,0,0,146.96,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33784,2,0,2,2,0,127,2018,11,19,0,0,0,97.75,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33785,2,0,0,2,0,19,2018,6,22,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
INN33786,2,0,1,2,0,68,2018,4,11,0,0,0,75.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33788,2,0,2,3,0,38,2018,2,20,0,0,0,69.44,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33789,2,0,1,2,0,86,2018,5,20,0,0,0,65.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33791,2,0,1,0,0,286,2018,10,16,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33794,2,0,2,3,0,200,2018,12,1,0,0,0,51.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN33795,2,0,1,2,0,127,2018,6,27,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33796,2,0,2,4,0,9,2018,12,16,0,0,0,74.8,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33798,2,0,2,2,0,59,2018,4,22,0,0,0,112.2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33799,2,0,0,1,0,3,2018,8,6,0,0,0,139.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33803,2,0,2,2,0,175,2018,7,15,0,0,0,90.95,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33804,2,0,1,2,0,43,2018,8,8,0,0,0,99.41,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
